"SCHOOLID" "STUDID" "ST03Q02" "ST03Q03" "ST01Q01" "ST02Q01" "ST04Q01" "ST05Q01" "ST12Q01" "ST16Q01" "ST27Q01" "ST27Q02" "ST27Q03" "ST27Q04" "ST27Q05" "ST27Q06" "ST27Q07" "ST27Q08" "ST27Q09" "ST27Q10" "ST27Q11" "ST27Q12" "ST27Q13" "age" "ICTHOME" "ICTSCH" "ENTUSE" "HOMSCH" "USESCH" "HIGHCONF" "ATTCOMP" "joyread" "wealth" "divread" "onlnread" "schclim" "studrel" "libuse" "HISEI" "ESCS" "W_FSTUWT" "stuwt" "urban" "region" "ST43N01" "ST43N02" "ST43N04" "ST43N05" "ST43N06" "ST47N01" "ST47N02" "ST47N03" "readscore" "mathscore" "sciescore" "natlang" "math"
"403" 1013 35 9 1993 9 1 2 1 1 1 3 3 3 2 1 3 1 2 3 1 3 1 2 15.58 -0.4363 0.4655 0.4122 -0.0907 0.8847 -0.307 -0.108 -0.3675 -0.4797 0.5436 0.5861 1.0878 1.3809 -1.8467 51 0.5264 15.1919 1.43606623497063 1 1 1 1 2 1 2 2 2 2 567.234 600.882 623.498 8 8
"404" 1014 18 9 1993 8 1 1 3 1 1 3 3 2 1 1 4 1 1 4 1 2 1 1 15.25 -0.9244 0.0914 0.2144 -1.9204 0.1155 -0.5313 -0.7516 -1.0365 -1.0752 0.1407 -0.9506 0.0185 -0.3082 0.2846 30 -0.7495 13.7268 1.29757265346631 1 1 2 1 1 2 2 3 2 3 497.594 512.082 517.196 8 5
"405" 1014 1 12 1993 8 1 1 2 4 1 2 2 2 2 1 2 1 1 2 1 1 1 2 15.58 0.1906 -1.1122 0.8456 -0.9077 0.2879 -0.307 -0.108 -0.3675 0.1345 -0.477 -0.6061 -1.3881 0.1656 -1.8467 33 -1.1854 13.7268 1.29757265346631 1 1 1 1 2 2 2 3 3 3 450.882 434.342 469.734 5 5
"406" 1014 3 3 1993 9 1 1 3 4 1 3 2 2 3 2 3 2 2 3 4 3 3 3 15.33 -0.1488 0.4655 0.1525 -0.0907 0.2879 -0.5313 0.8605 1.4768 -0.4797 0.5436 0.4111 1.0878 0.6661 0.2846 39 -0.1151 13.896 1.31356686136375 1 1 1 1 1 2 2 2 2 2 515.706 550.792 579.578 10 9
"407" 1014 4 6 1993 9 1 1 3 1 1 4 1 3 1 2 3 3 1 1 1 4 1 1 16.08 -1.1425 -0.3413 -0.9436 -0.9077 -0.0975 -0.7351 -1.4169 -1.1624 -1.359 -0.9298 -0.9506 -2.0826 -1.7021 -1.8467 53 0.2646 13.896 1.31356686136375 1 1 1 1 2 1 2 4 3 3 570.678 473.836 529.97 8 6
"408" 1014 5 5 1993 9 1 1 3 1 1 2 4 3 3 1 3 2 1 3 1 4 1 4 15.83 0.1906 0.0914 0.4122 0.6925 0.8847 -0.0459 -0.108 0.1798 0.8459 0.3405 0.2369 1.0878 -0.6255 0.0805 51 -0.2022 13.896 1.31356686136375 1 1 1 1 2 2 2 3 3 2 574.094 494.012 553.468 8 7
"409" 1014 6 6 1993 9 1 1 3 1 1 3 3 2 3 2 3 2 1 2 2 3 1 2 15.92 0.6354 0.0914 0.0243 -0.9077 -0.7921 -0.5313 -0.108 1.4768 -0.7797 0.75 0.0646 1.0878 -0.3082 0.2846 66 1.0442 13.896 1.31356686136375 1 1 1 1 1 2 2 2 2 2 708.428 650.108 680.752 9 10
"410" 1014 7 8 1993 9 1 1 3 NA 1 3 2 3 2 1 3 2 2 3 1 2 1 2 15.83 0.6354 0.8015 1.0216 -0.4112 0.1155 -0.5313 0.8605 0.9601 -0.1771 1.2062 0.7648 -0.4352 0.1656 0.5279 43 0.3825 13.896 1.31356686136375 1 1 1 1 2 2 2 3 2 3 542.552 489.336 525.868 8 8
"411" 1014 8 10 1993 9 1 1 3 1 1 3 2 2 1 1 1 1 2 3 2 2 2 3 15.67 -0.4363 0.8015 -0.5047 0.3515 0.6785 -1.4978 0.8605 -0.5824 -0.4797 -0.0608 -0.7747 -0.4352 -1.4897 -0.4562 66 1.1356 13.896 1.31356686136375 1 1 1 1 1 1 2 2 2 2 538.266 479.288 534.726 8 7
"412" 1014 9 2 1993 9 1 1 2 2 1 3 1 2 2 1 3 1 1 3 2 3 2 3 15.5 -0.1488 0.4655 0.0243 -0.0907 0.6785 -0.9268 0.8605 2.6632 0.4683 0.75 -0.4393 0.5091 0.6661 0.6019 70 1.5764 13.896 1.31356686136375 1 1 1 1 2 1 1 3 2 3 583.708 592.392 604.196 10 10
"413" 1014 10 10 1993 9 1 1 3 1 2 4 1 3 1 1 3 2 3 2 2 4 2 1 16.17 -0.9244 0.0914 0.4122 -0.4112 0.1155 -1.1129 -0.108 0.9601 -1.0752 1.2062 0.5861 -0.4352 0.1656 0.5279 38 0.0694 13.896 1.31356686136375 1 1 1 1 1 2 2 2 2 2 674.19 630.79 652.962 10 9
"414" 1014 12 11 1993 9 1 1 3 1 1 3 2 2 3 2 3 3 2 3 4 3 2 2 15.5 0.1906 0.0914 0.0243 -0.9077 -0.0975 0.7331 -0.108 -0.2604 -0.1771 0.5436 -0.4393 1.0878 -0.3082 -0.4562 88 1.6771 13.896 1.31356686136375 1 1 1 1 1 2 2 3 2 2 602.456 532.568 580.698 9 9
"415" 1014 14 2 1993 9 1 1 3 1 1 3 3 3 3 2 3 3 3 3 3 3 3 3 15.42 -0.1488 0.4655 0.0243 -0.4112 0.2879 0.2774 -0.108 NA -0.7797 0.75 0.2369 -0.4352 0.6661 -1.8467 66 0.2914 13.896 1.31356686136375 1 1 1 1 2 2 2 3 2 1 605.712 569.412 577.714 9 8
"416" 1014 15 10 1993 9 1 1 3 1 1 3 2 1 3 1 3 2 2 2 2 2 2 2 16.17 -0.6915 0.0914 -0.2364 -0.0907 0.1155 -1.7136 -0.108 0.5421 -0.1771 0.75 -0.6061 0.0185 0.1656 0.1892 30 0.0085 13.896 1.31356686136375 1 1 1 1 2 1 2 3 2 2 677.526 615.758 654.644 10 9
"417" 1014 16 2 1993 9 1 1 2 1 4 4 3 2 3 1 4 2 2 3 2 3 1 2 15.5 -0.6915 0.0914 0.2807 -0.0907 0.1155 -1.4978 -0.7516 0.417 0.1345 0.75 -0.4393 1.0878 -0.3082 0.0805 44 -0.5056 13.896 1.31356686136375 1 1 1 1 2 1 1 2 2 1 596.02 570.968 561.49 8 9
"418" 1014 17 1 1994 9 1 1 3 4 1 2 2 2 1 1 3 2 1 3 1 2 1 1 16.17 -0.4363 0.0914 0.2807 -0.9077 0.5626 -1.1129 -0.108 -0.1533 1.9172 0.1407 -0.2726 0.5091 -0.6255 -0.8644 68 1.661 13.896 1.31356686136375 1 1 1 1 2 2 2 3 3 2 546.29 503.434 511.506 7 6
"419" 1014 19 8 1993 9 1 2 2 1 1 3 3 2 1 1 3 4 2 3 1 4 2 4 15.67 1.4147 0.0914 0.6903 0.3515 0.6785 0.2774 -0.7516 0.2959 0.1345 0.75 0.9482 -0.4352 -0.3082 -0.0497 43 0.0862 12.7151 1.20193825553585 1 1 1 1 2 1 2 3 2 2 554.728 627.754 586.198 8 8
"420" 1014 20 5 1993 9 1 2 3 1 1 2 2 2 2 2 3 2 1 2 2 3 2 3 15.92 -0.9244 0.0914 0.4122 -0.0907 0.7846 -0.307 -0.108 -0.0441 -1.359 0.9681 -0.7747 0.0185 -0.6255 0.3711 43 0.1322 12.7151 1.20193825553585 1 1 1 1 2 2 2 2 2 2 497.248 506.63 472.248 9 8
"421" 1014 22 3 1993 9 1 2 3 1 1 2 2 2 3 1 4 3 4 4 4 4 4 4 16.08 0.1906 0.8015 0.4122 0.1513 0.6785 0.2774 0.8605 1.289 0.4683 NA NA 1.0878 -0.3082 -1.8467 69 1.3193 12.7151 1.20193825553585 1 1 1 1 1 1 2 2 2 2 652.45 649.332 676.184 9 9
"422" 1014 23 9 1993 9 1 2 3 1 1 3 2 3 2 1 2 2 3 3 3 2 3 2 15.58 0.6354 0.4655 0.0243 0.3515 0.4339 0.2774 0.8605 -0.2604 -0.7797 0.5436 0.7648 -0.821 -0.6255 -0.8644 38 -0.3079 12.7151 1.20193825553585 1 1 1 1 1 2 2 3 3 3 548.958 573.15 561.21 7 7
"423" 1014 24 7 1993 9 1 2 3 1 1 2 3 3 2 3 2 3 4 3 2 2 3 3 15.75 0.1906 0.0914 0.6903 -1.9204 1.343 -0.0459 -0.108 0.1798 -1.359 0.75 0.4111 -1.1303 -0.8731 -1.8467 77 0.8805 12.7151 1.20193825553585 1 1 1 1 2 1 2 2 2 2 575.41 564.894 597.294 8 9
"424" 1014 25 3 1993 9 1 2 3 1 2 3 2 3 2 1 3 1 4 2 2 3 2 1 16.08 -1.1425 0.4655 -0.5047 -0.9077 -0.0975 -0.5313 -1.4169 -0.6909 -1.6242 0.5436 -0.1049 -0.821 -1.0885 -0.8644 43 -0.5373 12.7151 1.20193825553585 1 1 1 1 2 2 2 3 3 3 508.47 580.86 558.226 7 7
"425" 1014 26 9 1993 9 1 2 3 1 1 2 2 3 3 1 1 1 2 1 2 3 2 4 15.58 -1.1425 -1.1122 -0.2364 -0.4112 -0.3782 1.6189 -0.7516 -0.4746 -0.7797 0.75 1.3591 -1.1303 -0.3082 -1.8467 51 0.0661 12.7151 1.20193825553585 1 1 1 1 2 1 2 4 3 2 620.386 666.624 678.236 7 8
"426" 1014 27 6 1993 9 1 2 3 4 1 3 2 3 4 1 4 2 3 4 4 4 3 2 15.83 -0.1488 -0.7461 2.9934 0.1513 0.1155 -1.1129 0.8605 0.5421 -0.4797 1.2062 1.1426 0.0185 0.6661 -0.8644 51 0.4434 12.7151 1.20193825553585 1 1 1 1 2 1 2 3 3 3 570.522 554.532 617.81 7 7
"427" 1014 28 8 1993 9 1 2 2 NA 4 3 2 2 2 2 2 2 3 3 3 3 2 2 15.67 -0.4363 0.4655 0.4122 -1.9204 -0.3782 -1.9641 -0.108 -0.9169 -0.4797 0.3405 0.4111 1.0878 0.6661 -1.7852 52 -0.1114 12.7151 1.20193825553585 1 1 1 1 2 2 2 3 3 3 397.92 446.964 403.806 7 7
"428" 1014 29 8 1993 9 1 2 3 1 1 2 2 1 2 1 2 1 1 1 1 1 1 1 15.67 0.1906 0.8015 0.0243 -1.9204 0.4339 -0.9268 0.8605 -1.4461 -0.7797 -0.2655 -1.1377 -0.4352 -1.0885 -1.8467 59 0.3626 12.7151 1.20193825553585 1 1 1 1 1 2 2 2 2 2 482.896 506.942 516.076 7 6
"429" 1014 30 9 1993 9 1 2 3 1 1 4 3 3 3 3 2 2 2 3 2 2 3 3 15.58 -0.1488 0.0914 0.6903 0.8509 0.7846 0.7331 0.8605 -1.0365 0.4683 -0.477 0.5861 1.0878 -1.4897 -1.8467 53 0.9664 12.7151 1.20193825553585 1 1 1 1 2 1 2 2 2 2 455.962 527.036 490.246 7 7
"430" 1014 31 7 1993 9 1 2 3 1 1 2 3 2 4 1 3 2 4 4 4 4 4 4 15.75 -0.4363 1.4984 2.9934 1.3554 1.7366 1.6189 0.8605 -2.4469 -0.4797 -1.1912 1.9487 0.0185 2.4468 -1.8467 38 -0.2416 12.7151 1.20193825553585 1 1 1 2 2 2 2 3 2 2 524.264 566.53 596.274 7 9
"431" 1014 32 11 1993 9 1 2 3 1 1 3 2 4 3 3 3 2 2 2 2 3 1 1 15.42 0.1906 0.0914 0.1525 -0.4112 0.2879 -0.0459 0.8605 0.6743 -1.8697 0.3405 1.3591 0.5091 -0.6255 -0.8644 71 0.5645 12.7151 1.20193825553585 1 1 1 1 2 1 1 2 2 2 598.818 623.08 653.616 10 9
"432" 1014 33 3 1993 9 1 2 3 1 3 2 3 2 2 2 3 2 2 4 2 3 2 3 16.08 -1.3531 0.0914 -0.5047 -0.4112 0.8847 -0.0459 -0.7516 0.6743 -1.359 0.3405 -0.4393 0.0185 -0.3082 0.3711 38 -0.3849 12.7151 1.20193825553585 1 1 1 1 2 1 2 2 2 2 528.034 485.442 501.342 7 6
"433" 1014 34 12 1993 8 1 2 3 1 1 4 4 4 3 2 4 3 2 2 2 4 3 2 15.33 0.6354 0.0914 1.0216 0.3515 0.6785 0.7331 0.8605 0.1798 0.8459 0.3405 1.9487 0.0185 1.0386 0.0805 74 1.5705 17.6711 1.67042108260254 1 1 1 1 2 1 2 3 3 3 507.35 520.962 458.354 8 7
"434" 1014 35 1 1994 8 1 2 3 2 2 3 4 2 1 2 3 4 2 2 2 3 4 3 15.25 -0.1488 -0.3413 0.4122 NA NA NA 0.8605 0.8127 -0.1771 -0.2655 0.5861 0.0185 0.6661 0.3711 38 -0.8335 17.6711 1.67042108260254 1 1 1 1 2 2 2 2 2 3 412.192 421.802 374.058 9 6
"435" 1015 18 5 1993 9 1 2 3 1 4 3 3 3 3 3 2 3 3 2 3 3 3 3 15.75 0.6354 0.0914 0.8456 -1.9204 0.1155 -0.0459 -0.108 -0.0441 0.4683 -1.1912 0.7648 0.5091 -1.0885 -1.8467 85 1.7796 12.4679 1.1785708312318 1 1 NA NA NA NA NA 3 3 3 369.54 455.84 401.194 NA NA
"436" 1015 30 8 1993 9 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 16.08 NA NA NA NA NA NA NA NA NA NA NA NA 0 NA 99 0 12.4679 1.1785708312318 1 1 NA NA NA NA NA 2 2 2 442.09 544.332 574.078 NA NA
"437" 1015 5 1 1994 9 1 1 3 1 1 4 4 4 2 1 4 4 2 4 1 4 1 1 15.67 1.4147 0.0914 -0.4211 -0.9077 0.5023 -1.3011 -0.108 1.9344 1.3021 0.3405 -0.4393 NA 0.6661 -0.2164 39 0.8267 13.5345 1.27939483917153 1 1 2 1 1 1 2 2 1 1 616.514 532.334 604.198 8 7
"438" 1015 1 4 1993 8 1 1 3 1 4 2 3 3 2 3 2 3 3 3 NA 3 1 2 15.92 -0.4363 0.0914 0.2807 -1.9204 -0.7921 -1.4978 0.8605 -0.9169 0.4683 0.1407 0.0646 -0.4352 -0.6255 0.0805 43 -0.083 13.4599 1.27234301937751 1 1 1 1 2 2 2 3 2 2 495.29 516.99 467.866 7 6
"439" 1015 2 8 1993 9 1 1 1 2 1 4 3 4 2 3 4 3 1 3 3 4 2 2 15.67 0.1906 0.0914 0.1525 0.1513 0.6785 -1.1129 -0.108 1.4768 0.1345 0.1407 -0.4393 1.0878 0.6661 0.3711 66 1.233 13.5345 1.27939483917153 1 1 1 1 1 2 2 1 3 3 578.622 529.92 556.266 9 8
"440" 1015 3 5 1993 8 1 1 3 1 1 2 2 2 2 1 3 2 4 3 1 3 1 2 15.25 -0.1488 0.0914 -0.7905 -0.4112 -0.0975 -2.2776 NA 0.1798 -0.7797 -0.0608 -0.4393 -1.1303 -0.6255 -0.2164 69 0.7249 13.4599 1.27234301937751 1 1 1 1 2 2 2 3 2 2 647.576 599.632 719.078 9 10
"441" 1015 4 9 1993 9 1 1 2 4 1 4 4 4 4 3 4 2 2 3 3 4 2 3 16 1.4147 0.4655 0.6903 0.1513 0.1155 0.2774 0.8605 0.2959 0.4683 0.9681 1.1426 1.0878 1.0386 0.0805 45 0.44 13.5345 1.27939483917153 1 1 1 1 2 1 2 2 2 1 538.746 521.582 571.28 9 7
"442" 1015 6 4 1993 9 1 1 3 1 1 2 2 3 2 2 2 2 2 2 2 1 2 1 15.92 -0.6915 0.8015 0.5469 0.3515 0.5626 -0.307 -0.7516 0.0665 -0.7797 -0.0608 -0.2726 -1.1303 -1.4897 0.2846 67 0.5928 13.5345 1.27939483917153 1 1 1 1 1 2 2 3 4 3 538.822 507.252 510.668 8 5
"443" 1015 7 12 1993 9 1 1 3 1 1 2 3 3 2 2 3 3 1 2 2 2 3 2 15.58 -0.4363 0.4655 0.0243 -0.4112 0.1155 -0.0459 -0.7516 0.5421 -0.7797 0.1407 0.2369 -1.1303 -0.8731 0.4513 30 -0.8274 13.5345 1.27939483917153 1 1 1 1 1 2 2 2 2 2 432.372 500.398 490.99 9 9
"444" 1015 8 7 1993 8 1 1 3 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 16 0.6354 0.0914 0.0243 0.1513 0.7846 -1.4978 -2.4405 NA -0.7797 0.1407 -0.6061 0.0185 -1.2896 -0.0497 74 1.1051 13.4599 1.27234301937751 1 1 1 1 1 2 2 2 2 2 409.412 397.112 421.522 7 5
"445" 1015 9 9 1993 9 1 1 3 1 1 2 2 3 1 1 1 1 2 3 3 4 2 1 15.33 -0.1488 0.0914 0.2807 -0.9077 -0.3782 -1.4978 -0.7516 -0.0441 -0.1771 0.75 0.2369 0.0185 -0.6255 0.0805 70 0.909 13.5345 1.27939483917153 1 1 1 1 2 1 2 4 3 4 627.796 638.58 634.968 9 10
"446" 1015 10 6 1993 9 1 1 3 1 1 1 1 1 1 2 2 2 1 2 1 1 1 1 15.75 0.6354 0.8015 0.6903 0.1513 0.6785 -1.3011 -0.108 0.2959 0.8459 0.9681 0.9482 0.0185 -0.6255 0.0805 87 2.2076 13.5345 1.27939483917153 1 1 1 1 1 2 2 2 2 2 511.256 505.226 486.514 9 9
"447" 1015 11 9 1993 9 1 1 3 1 1 4 2 3 3 2 3 4 3 3 3 4 3 3 15.58 0.1906 0.8015 1.0216 0.3515 0.5626 -0.0459 0.8605 0.1798 0.4683 0.9681 -0.2726 0.5091 -0.3082 -0.2164 70 1.4555 13.5345 1.27939483917153 1 1 1 1 1 1 2 2 2 2 534.928 601.426 579.672 9 9
"448" 1015 12 1 1994 9 1 1 3 1 1 3 2 2 3 1 3 3 2 2 2 2 2 2 15.83 -0.6915 0.0914 -0.3689 -0.4112 0.1155 -0.307 -0.7516 0.417 0.8459 1.4775 0.0646 -0.4352 0.1656 1.4318 69 1.2219 13.5345 1.27939483917153 1 1 1 1 1 2 2 2 2 2 566.072 606.724 609.976 10 9
"449" 1015 13 3 1993 9 1 1 3 NA NA 2 2 2 2 2 2 2 1 1 1 2 1 2 15.58 0.1906 0.0914 -0.7905 -0.4112 -0.0975 -1.3011 -0.108 -0.565 0.8459 -0.477 -0.3527 -0.4352 -0.3082 -0.8644 43 0.4251 13.5345 1.27939483917153 1 1 1 1 2 2 2 2 2 2 459.7 440.184 446.234 9 8
"450" 1015 14 12 1993 8 1 1 3 1 1 3 2 4 3 2 3 3 1 2 1 4 2 1 15.25 0.1906 -0.3413 0.0243 0.3515 -0.0975 -1.1129 -0.108 1.118 0.8459 1.2062 0.2369 2.0085 1.7754 -0.2164 69 1.0232 13.4599 1.27234301937751 1 1 1 1 2 1 2 1 1 1 650.278 654.86 666.486 9 9
"451" 1015 15 7 1993 9 1 1 3 1 1 3 2 3 4 2 4 4 2 2 4 3 2 2 16.08 -0.1488 0.0914 -0.6449 0.3515 0.4339 -1.7136 -0.7516 0.9601 -0.1771 0.75 -0.4393 0.0185 -0.3082 0.2846 85 1.6822 13.5345 1.27939483917153 1 1 1 1 1 1 2 2 2 2 539.858 579.848 579.766 9 9
"452" 1015 16 7 1993 9 1 2 3 1 1 3 2 2 2 3 3 2 3 3 3 2 2 3 15.33 0.1906 0.4655 0.1525 -0.9077 0.2879 -0.5313 0.8605 -1.6151 -0.7797 0.1407 -0.1049 0.5091 -1.0885 0.7472 53 -0.3253 12.4679 1.1785708312318 1 1 1 1 2 2 2 2 3 2 446.582 493.232 518.5 7 8
"453" 1015 17 3 1993 9 1 2 3 1 1 2 3 3 4 2 4 3 4 4 4 4 4 3 15.75 0.1906 0.4655 0.0243 -0.4112 0.5626 -0.307 -2.4405 1.6882 0.4683 1.4775 0.2369 -0.821 -0.3082 0.2846 69 1.023 12.4679 1.1785708312318 1 1 1 1 2 1 2 3 3 3 668.644 668.024 717.03 9 7
"454" 1015 19 4 1993 9 1 2 3 1 1 2 2 3 2 1 4 2 1 2 3 4 2 2 16.08 0.6354 0.4655 -0.105 -0.4112 0.6785 -0.9268 0.8605 -0.4746 -0.1771 -0.6951 -0.7747 -0.4352 0.1656 -0.2164 54 0.699 12.4679 1.1785708312318 1 1 1 1 1 2 2 2 2 2 613.33 624.092 630.49 8 9
"455" 1015 20 1 1994 9 1 2 3 1 1 2 1 3 3 2 2 2 1 3 2 4 3 2 16 0.6354 0.4655 0.8456 -0.4112 0.2879 1.6189 -0.108 0.2959 0.8459 0.5436 0.7648 -0.4352 -0.3082 -0.4562 71 1.3089 12.4679 1.1785708312318 1 1 1 1 1 2 2 3 2 2 612.208 660.002 686.72 8 9
"456" 1015 21 3 1993 8 1 2 3 1 1 4 2 3 4 1 2 1 2 2 2 2 2 3 15.25 0.1906 0.0914 0.5469 -1.9204 -0.0975 -0.7351 -0.108 -1.2973 -0.4797 -0.477 0.5861 0.0185 1.3809 -1.8467 67 0.0774 17.3275 1.63794111904723 1 1 1 1 1 2 2 3 1 1 534.526 571.748 563.728 7 10
"457" 1015 22 12 1993 9 1 2 2 1 1 4 4 3 3 2 4 2 3 3 4 4 3 3 16.08 0.6354 0.4655 0.4122 0.3515 1.1631 -0.5313 -0.108 0.5421 -0.1771 0.1407 0.2369 0.5091 0.6661 -0.4562 69 1.1305 12.4679 1.1785708312318 1 1 1 1 2 1 2 2 2 2 617.098 652.368 648.116 9 9
"458" 1015 23 1 1994 9 1 2 2 1 3 4 3 4 3 3 2 2 1 2 1 3 1 1 15.33 -0.4363 0.8015 -0.6449 -1.9204 -0.0975 1.6189 -0.7516 -1.4461 -0.7797 -0.0608 -0.7747 -0.4352 -0.3082 -1.8467 99 -0.2783 12.4679 1.1785708312318 1 1 1 1 1 2 2 1 1 1 310.536 403.108 399.798 8 6
"459" 1015 24 9 1993 8 1 2 2 2 1 2 1 2 2 1 3 1 1 3 1 2 1 1 15.25 0.1906 0.0914 0.1525 -0.4112 -0.0975 -0.5313 -0.7516 0.2959 0.8459 0.75 -0.2726 -0.4352 0.6661 -0.4562 67 1.0729 17.3275 1.63794111904723 1 1 1 1 2 1 2 2 2 2 561.702 575.252 612.402 8 7
"460" 1015 25 4 1993 9 1 2 3 4 1 2 2 2 1 1 2 1 3 3 2 2 2 1 15.58 0.6354 0.4655 -0.105 -1.9204 0.2879 -0.307 0.8605 -0.9169 1.9172 -0.6951 -0.4393 -0.821 -1.4897 -1.8467 51 1.3495 12.4679 1.1785708312318 1 1 1 1 1 1 2 3 3 3 516.888 568.086 593.752 8 8
"461" 1015 27 7 1993 9 1 2 3 1 1 4 3 2 3 2 2 2 3 2 2 4 3 2 16 0.1906 0.4655 0.2807 0.5289 0.4339 0.2774 -0.108 0.9601 -0.1771 1.4775 2.449 0.5091 -0.6255 -0.4562 77 1.5495 12.4679 1.1785708312318 1 1 1 1 1 1 2 2 2 2 565.95 603.838 609.51 8 8
"462" 1015 28 5 1993 9 1 2 3 1 1 3 3 3 2 1 3 2 1 3 1 2 1 3 15.75 0.1906 0.0914 0.2807 0.5289 0.7748 -0.307 -0.108 1.118 0.4683 0.9681 -0.7747 1.0878 -0.3082 0.5279 77 1.7778 12.4679 1.1785708312318 1 1 1 1 2 1 1 2 2 3 544.708 556.404 598.136 8 8
"463" 1015 29 3 1993 9 1 2 3 1 1 2 1 1 1 1 1 1 2 2 1 1 1 1 15.92 0.6354 0.0914 0.1525 -0.9077 0.4339 0.2774 -0.108 NA 0.8459 -0.477 -0.2726 0.0185 -1.4897 0.8194 70 1.1593 12.4679 1.1785708312318 1 1 1 2 1 2 2 3 3 3 541.34 568.164 578.46 8 7
"464" 1015 31 6 1993 8 1 2 3 NA 4 4 3 3 3 2 4 2 2 3 2 4 3 3 15.83 0.6354 0.8015 0.2807 0.5289 0.1155 -0.9268 -0.108 0.0665 -0.4797 1.4775 1.3591 2.0085 0.6661 0.4513 99 0 17.3275 1.63794111904723 1 1 1 1 1 1 1 2 2 3 440.65 502.578 509.268 7 6
"465" 1015 32 11 1993 9 1 2 3 1 1 3 3 2 3 2 3 1 2 3 2 2 2 3 15.42 1.4147 0.8015 0.2807 1.0093 1.2527 0.2774 -2.4405 -1.2973 0.4683 0.1407 1.1426 NA -0.8731 -0.8644 53 0.4199 12.4679 1.1785708312318 1 1 1 1 2 1 2 2 2 3 371.144 470.642 441.664 8 6
"466" 1015 33 4 1993 9 1 2 3 1 1 3 3 3 3 2 4 2 3 2 3 2 4 3 16 0.1906 0.4655 0.1525 0.8509 -1.6448 -0.307 0.8605 -1.0365 -0.4797 0.3405 0.9482 -0.821 -0.6255 -1.8467 78 1.3032 12.4679 1.1785708312318 1 1 1 1 2 1 2 2 2 2 408.744 476.562 459.102 8 7
"467" 1015 34 6 1993 9 1 2 3 1 NA 4 4 4 4 1 4 2 4 4 4 4 4 4 15.83 1.4147 0.0914 0.5469 0.1513 0.6785 -0.7351 -0.108 0.417 0.1345 1.4775 0.5861 0.5091 -1.4897 -1.8467 77 1.6569 12.4679 1.1785708312318 1 1 1 1 1 2 2 2 1 2 534.846 531.556 601.678 8 9
"468" 1015 35 9 1993 9 1 2 3 1 1 3 2 3 2 2 3 3 1 3 1 4 1 1 15.58 0.1906 0.4655 0.0243 -1.9204 -0.3782 -0.9268 -0.108 0.6743 -0.1771 1.2062 -0.4393 0.0185 0.1656 -0.8644 69 1.1305 12.4679 1.1785708312318 1 1 1 1 2 1 2 3 3 3 644.276 699.262 718.052 9 10
"469" 1016 2 6 1993 9 1 1 3 1 1 4 3 2 2 2 3 2 2 3 2 4 1 4 15.83 -0.4363 0.0914 -0.3689 -0.9077 0.1155 -1.3011 -0.108 0.0665 -1.0752 0.3405 -0.2726 1.0878 0.1656 0.5279 50 0.3336 13.8991 1.3138598994517 1 1 1 1 1 1 2 3 1 2 594.194 587.95 593.568 9 9
"470" 1016 3 3 1993 9 1 1 3 1 1 2 3 3 2 1 1 1 1 1 1 1 1 1 16.08 -0.4363 0.0914 -0.9436 -1.9204 0.2879 -1.7136 -2.4405 -1.6151 1.3021 -0.9298 -1.1377 -0.4352 0.6661 -0.8644 69 1.3193 13.8991 1.3138598994517 1 1 1 1 1 2 2 4 4 4 455.646 463.478 454.16 7 6
"471" 1016 4 1 1994 8 1 1 3 1 1 3 2 2 2 3 3 3 2 3 2 4 2 1 15.25 1.4147 0.0914 -0.3689 -0.9077 0.2879 -0.9268 -0.7516 0.1798 0.4683 0.75 -0.1049 1.0878 1.3809 0.675 77 1.2744 13.8224 1.30660956998519 1 1 1 1 2 2 2 1 2 2 597.768 585.692 596.828 9 7
"472" 1016 6 3 1993 9 1 1 3 2 1 4 2 2 2 1 2 1 2 2 2 3 2 2 16.08 -0.6915 0.0914 -0.105 -0.4112 -0.0975 -0.7351 -0.108 0.9601 -1.6242 -0.2655 0.2369 0.5091 1.3809 0.1892 54 0.0738 13.8991 1.3138598994517 1 1 1 1 2 1 2 2 2 2 581.8 642.242 604.57 10 9
"473" 1016 7 7 1993 9 1 1 3 1 1 3 3 2 2 1 1 1 2 3 1 1 1 2 15.75 -0.9244 0.0914 0.1525 -0.9077 -0.7921 -0.7351 0.8605 -0.0441 -1.8697 0.1407 0.0646 0.0185 0.1656 -0.0497 51 -0.3071 13.8991 1.3138598994517 1 1 1 1 2 2 2 2 2 2 501.486 473.68 528.292 8 7
"474" 1016 8 7 1993 9 1 1 3 1 1 3 4 2 4 1 4 1 4 4 3 4 3 4 15.75 0.6354 0.4655 -0.2364 -0.9077 -0.3782 -0.9268 0.8605 1.289 0.8459 1.8072 1.3591 0.0185 1.7754 0.0805 74 1.5705 13.8991 1.3138598994517 1 1 1 1 2 1 2 2 2 2 671.884 681.11 694.368 10 9
"475" 1016 10 3 1993 9 1 1 3 1 1 2 2 3 2 1 4 3 2 3 1 3 2 2 16.08 0.1906 -1.1122 -0.6449 -1.9204 -1.6448 -0.0459 0.8605 0.2959 0.8459 0.75 -0.7747 -0.821 1.0386 0.7472 51 0.8015 13.8991 1.3138598994517 1 1 1 2 2 2 2 3 2 2 619.772 627.208 668.632 8 9
